epoch,accuracy,loss,lr,roc_auc,val_accuracy,val_loss,val_roc_auc
0,0.35158371925354004,1.5549002885818481,0.0003,0.7269148826599121,0.3435792326927185,1.558315634727478,0.7248417139053345
1,0.41312217712402344,1.4237861633300781,0.0003,0.7822535634040833,0.36612021923065186,1.5209096670150757,0.7441376447677612
2,0.4176470637321472,1.423791766166687,0.0003,0.7826018333435059,0.3510929048061371,1.5111956596374512,0.7421867847442627
3,0.4160633385181427,1.4288108348846436,0.0003,0.7803050875663757,0.3367486298084259,1.53878653049469,0.7366890907287598
4,0.4036199152469635,1.4367069005966187,0.0003,0.7783776521682739,0.3367486298084259,1.557856798171997,0.7241833209991455
5,0.4097284972667694,1.4413892030715942,0.0003,0.77545166015625,0.3784152865409851,1.5408345460891724,0.7477872371673584
6,0.4097284972667694,1.4516888856887817,7.5e-05,0.7778503894805908,0.3476775884628296,1.5265105962753296,0.7361738085746765
7,0.39434388279914856,1.4818507432937622,7.5e-05,0.7617959976196289,0.3333333432674408,1.5845454931259155,0.707716703414917
8,0.3651583790779114,1.5207767486572266,7.5e-05,0.7451106905937195,0.3265027403831482,1.5759248733520508,0.7073135375976562
9,0.3671945631504059,1.5717589855194092,1.875e-05,0.744640052318573,0.3230874240398407,1.6156115531921387,0.6956127285957336
10,0.3382352888584137,1.6175628900527954,1.875e-05,0.7186564803123474,0.29986339807510376,1.6594948768615723,0.6853988170623779
0,0.43959274888038635,1.3872710466384888,0.001,0.7995212078094482,0.3722677528858185,1.4912129640579224,0.7540352940559387
1,0.4486425220966339,1.3641117811203003,0.001,0.8058518171310425,0.3790983557701111,1.4920644760131836,0.7567133903503418
2,0.4570135772228241,1.3527339696884155,0.001,0.8083324432373047,0.38797813653945923,1.4880082607269287,0.759975254535675
3,0.4574660658836365,1.3420101404190063,0.001,0.8118026256561279,0.3859289586544037,1.4983570575714111,0.7593807578086853
4,0.45972850918769836,1.3352713584899902,0.001,0.8128694295883179,0.3961748778820038,1.5051634311676025,0.7588614225387573
5,0.4588235318660736,1.337873101234436,0.001,0.811279833316803,0.40778687596321106,1.4801610708236694,0.7656994462013245
6,0.4658370912075043,1.3195074796676636,0.001,0.8171433210372925,0.40163934230804443,1.4857231378555298,0.7655535340309143
7,0.46221718192100525,1.3239954710006714,0.001,0.8158718347549438,0.3893442749977112,1.516030192375183,0.7609498500823975
8,0.47058823704719543,1.3189064264297485,0.001,0.8176710605621338,0.40505465865135193,1.490431785583496,0.7651422023773193
9,0.4687782824039459,1.3102366924285889,0.001,0.8206107020378113,0.41530054807662964,1.4811630249023438,0.7725937366485596
10,0.4819004535675049,1.2889177799224854,0.00025,0.8266961574554443,0.4098360538482666,1.472987413406372,0.7738419771194458
11,0.47850677371025085,1.2889142036437988,0.00025,0.8266266584396362,0.41120219230651855,1.470632791519165,0.7742404937744141
12,0.4880090355873108,1.282328486442566,0.00025,0.8288711905479431,0.40778687596321106,1.4739201068878174,0.7729263305664062
13,0.48461538553237915,1.283767819404602,0.00025,0.8281092643737793,0.4125683009624481,1.4680726528167725,0.7752460241317749
14,0.48642534017562866,1.2786513566970825,0.00025,0.8299789428710938,0.4207650125026703,1.4576663970947266,0.7781639695167542
15,0.48665156960487366,1.2808690071105957,0.00025,0.8289356231689453,0.41871583461761475,1.4598125219345093,0.7772224545478821
16,0.49321267008781433,1.2756446599960327,0.00025,0.8307585716247559,0.41803279519081116,1.4624545574188232,0.7773785591125488
17,0.48846152424812317,1.2744247913360596,0.00025,0.8310196399688721,0.4159836173057556,1.470412015914917,0.776392936706543
18,0.4923076927661896,1.272601842880249,0.00025,0.8315238952636719,0.42554643750190735,1.464033603668213,0.7784868478775024
19,0.49457013607025146,1.2650123834609985,6.25e-05,0.8338062763214111,0.42144808173179626,1.4591741561889648,0.7792136669158936
